"id","url","created_by","created_at","terms","term_count","answered","answered_by","answer_terms","answer_term_count","posters","poster_count","posts_count","views","like_count"
"11768","https://forum.knime.com/t/issues-with-column-rename-regex-node/11768","adaptagis","2018-08-07T14:56","issu, column, renam, regex, after, pivot, clear, agreg, sr, num, link, origin, name, clean, damm, sign, rid",17,"no",,,0,"adaptagis, qqilihq",2,3,46,1
"11767","https://forum.knime.com/t/feedback-new-database-nodes-beta/11767","linkm","2018-08-07T13:44","feedback, databas, beta, team, where, provid, db, introduc, dispens, parallel, execut, queri, improv, connect, ms, sql, server, microsoft, jdbc, driver, singl, sign, url, sqlserver, integratedsecur, true, wherea, login, work, old, connector, fail, session, invalid, user, encrypt, version, also, extend, trustservercertif, part",41,"yes","tobias.koetter","feedback, far, support, integr, secur, out, box, plan, decemb, releas, current, version, regist, jtds, microsoft, driver, includ, ntlm, authent, dll, file, copi, jar",23,"linkm, system, tobias.koetter",3,6,67,1
"11764","https://forum.knime.com/t/identify-duplicate-entries/11764","chaconq","2018-08-06T20:31","identifi, duplic, entri, allow, see, price, item, part, inform, date, valid, specif, groupbi, remov, besid, check, more, differ",18,"yes","izaychik63","group, count, price, same, item",5,"chaconq, izaychik63, system",3,4,90,3
"11762","https://forum.knime.com/t/favoritenodes-xml-remains-empty-and-therefore-last-and-most-frequently-used-nodes/11762","RolandGrund","2018-08-06T17:50","favoritenod, xml, remain, empti, therefor, last, most, frequent, togeth, anybodi, same, after, instal, file, locat, metadata, plugin, workbench, ui, complet, sever, hour, work, gui, window, machin, permiss, workspac, directori, howev, creat, without",32,"no",,,0,"amartin, RolandGrund",2,2,30,0
"11761","https://forum.knime.com/t/wrapped-metanode-bug/11761","SOH979","2018-08-06T16:50","wrap, metanod, bug, abl, setup, add, port, win, fresh, instal",10,"no",,,0,"Iris, SOH979",2,5,72,0
"11760","https://forum.knime.com/t/knime-batch-mode-failure-use-of-database-connection/11760","riouh56PG","2018-08-06T15:48","batch, mode, failur, databas, connect, implement, launch, without, open, connector, simpl, manipul, data, work, manual, warn, appear, consolelog, appart, error, dataspec, generat, configur, match, spec, after, execut, detail, line, doc, nosplash, reset, applic, product, workflowdir, directori, pieac, awesom, day",39,"no",,,0,"ipazin, riouh56PG",2,2,45,0
"11759","https://forum.knime.com/t/failed-to-convert-string-to-date/11759","jvj0","2018-08-06T15:00","fail, convert, string, date, read, tabl, databas, column, correct, data, type, auto, cast, miss, valu, indic, empti, everyth, work, gui, howev, run, command, line, case, becaus, recogn, check, input, exact, same, both, correspond, workaround, time, option",36,"no",,,0,"ScottMcLeodPSLGroup, adaptagis, jvj0",3,4,186,2
"11755","https://forum.knime.com/t/how-to-edit-forum-profile-full-name/11755","armingrudd","2018-08-05T19:26","edit, forum, profil, full, name, while, softwar, run, cannot, prefer, page, same, usernam, armin, ghassemi, rudd",16,"no",,,0,"armingrudd",1,1,58,1
"11754","https://forum.knime.com/t/how-to-get-r-square-value-of-a-linear-regression-learner-node-running-in-loop/11754","niki","2018-08-05T16:12","squar, valu, linear, regress, learner, run, loop, through, group, intercept, coeffici, same, everi, iter, below, imag, constant, groupidentifi, flow, variabl",20,"no",,,0,"ipazin, amartin, niki",3,12,288,2
"11753","https://forum.knime.com/t/data-type-change/11753","Qamar","2018-08-05T12:55","data, type, chang, retriev, googl, analyt, case, lat, log, string, doubl, guid, below, mention, screenshot, imag",16,"yes","gab1one","take, string, number, transform, vari, type, includ, doubl, gabriel",9,"Qamar, gab1one, system",3,4,135,1
"11749","https://forum.knime.com/t/detect-time-shift-between-two-tables/11749","ActionAndi","2018-08-03T17:45","detect, time, shift, between, two, tabl, combin, measur, further, mine, activ, unfortun, both, differ, step, unknown, one, common, signal, temperatur, right, creat, excel, file, column, scatter, plot, add, addit, manual, match, perfect, lay, each, automat, andrea",36,"no",,,0,"ipazin, ActionAndi",2,10,135,1
"11748","https://forum.knime.com/t/edit-numeric-domain-behavior/11748","rscottrowland2","2018-08-03T16:39","edit, numer, domain, behavior, troubl, column, data, should, rang, valu, outsid, replac, endpoint, run, fail, polici, definit, detect, out, howev, exist, bound, chang, miss, scott",25,"no",,,0,"rscottrowland2, amartin",2,3,48,2
"11747","https://forum.knime.com/t/orchestration-of-nodes-that-dont-provide-output/11747","jan_lender","2018-08-03T15:28","orchestr, provid, output, suppos, perform, db, oper, depend, anoth, one, must, invok, after, finish, more, detail, simplifi, write, data, tabl, fill, afterward, meta, convinc, right, option, wait, rather, work, read, sourc, databas, bit, afraid, memori, case, becaus, contain, million, record, somebodi, pattern, deal, such, situat, describ",46,"yes","qqilihq","understood, correct, make, execut, specif, order, necessarili, connect, through, data, port, case, red, flow, variabl, ensur, without, explicit, tabl",19,"ipazin, qqilihq, jan_lender, system",4,11,123,7
"11745","https://forum.knime.com/t/how-to-read-data-from-azure-datalake-in-knime/11745","Nithya","2018-08-03T13:31","read, data, azur, datalak, see, blob, store, connect, file, picker, load, lake, possibl",13,"no",,,0,"Nithya, ScottF",2,5,117,0
"11744","https://forum.knime.com/t/how-to-combine-excel-files/11744","daniela02","2018-08-03T09:05","combin, excel, file, inform, copi, one, sequenc, column, equal, below, action, advanc, daniela",13,"no",,,0,"gab1one, mlauber71, daniela02, amartin",4,7,284,7
"11743","https://forum.knime.com/t/how-to-convert-xml-to-table/11743","shivanisrivarshini","2018-08-02T14:10","convert, xml, tabl, laptop, train, extract, aspectterm, format",8,"no",,,0,"qqilihq, shivanisrivarshini, mlauber71",3,9,169,1
"11740","https://forum.knime.com/t/how-to-open-result-of-workflow/11740","daniela02","2018-08-02T11:07","open, result, excel, writer, file, creat, possibl, out, window, explor, br, daniela",12,"no",,,0,"qqilihq, sw1336, daniela02",3,12,159,7
"11737","https://forum.knime.com/t/groupby-no-aggregation-for-columns-selection/11737","davidd","2018-08-01T21:18","groupbi, aggreg, column, select, anoth, concern, time, file, contain, sever, string, valu, cell, numer, run, group, set, id, everyth, add, result, mani, david",23,"no",,,0,"davidd, izaychik63",2,4,52,0
"11736","https://forum.knime.com/t/detection-periodicity-in-time-series/11736","hakandurgut","2018-08-01T21:00","detect, period, time, seri, log, data, export, arcsight, beacon, messag, hidden, find, same, sent, everi, second, without, interv, attach, excel, file, xlsx",22,"no",,,0,"armingrudd, hakandurgut",2,5,45,0
"11734","https://forum.knime.com/t/line-feed-carriage-return-characters-messing-up-in-import-of-file/11734","Ruben","2018-08-01T16:58","line, feed, carriag, return, charact, mess, up, import, file, somebodi, follow, read, csv, reader, autom, string, column, contain, linefe, attempt, start, row, suppos, often, fail, complet, becaus, quotat, char, short, background, basic, multipl, open, notepad, see, indic, carriagereturn, combo, end, delimit, comma, encapsul, doubl, possibl, valu, caus, exampl, streetnam, ln, citynam, excel, troubl, correct, assum, should, also, within, combin, work, clean, tabl, remov, hand, obvious, key, turn, allow, sort, elabor, identifi, stitch, back, togeth, usual, lot, process, deal, larg, binari, java, snippet, cell, split, ungroup, insert, header, too, complex, ugli, advanc, ruben",92,"no",,,0,"armingrudd, gab1one, Ruben",3,3,64,0
"11733","https://forum.knime.com/t/debug-memory-message-in-batch-mode/11733","ipazin","2018-08-01T16:24","debug, memori, messag, batch, mode, follow, log, while, run, analyt, platform, servic, thread, memoryalertsystem, usag, below, threshold, after, gc, current, issu, br, ivan",23,"yes","gab1one","contrari, mean, everyth, messag, memori, manag, code, indic, garbag, collector, run, success, freed, enough, ensur, smooth, oper, further, explain, origin, sourc",21,"ipazin, gab1one, system",3,4,59,4
"11732","https://forum.knime.com/t/jaccard-similarity-coefficient/11732","malik","2018-08-01T16:06","jaccard, similar, coeffici, one, calc, between, row, contain, string, malik, imag",11,"no",,,0,"ScottF, malik",2,2,86,0
"11731","https://forum.knime.com/t/using-a-string-flow-variable-with-a-date-formated-like-yyyy-mm-dd-as-default-value-for-date-time-input-quickform/11731","jricgar","2018-08-01T15:36","string, flow, variabl, date, format, yyyi, mm, dd, default, valu, time, input, quickform, achiev, similar, describ, topic, oper, test, lot, without, success, tank, advanc",24,"no",,,0,"jricgar, RolandBurger",2,3,54,2
"11728","https://forum.knime.com/t/regex-split-issue/11728","davidd","2018-08-01T12:19","regex, split, issu, quit, start, learn, current, detail, cell, contain, follow, string, sderd, sddffgghhjklmoiji, extract, test, simpl, work, return, error, input, match, pattern, more, group, expect, mani, david",28,"no",,,0,"qqilihq, davidd, mlauber71",3,7,65,1
"11723","https://forum.knime.com/t/help-with-basic-twitter-setup-please/11723","youssef14uk","2018-08-01T05:38","basic, twitter, setup, work, while, complet, honest, realli, struggl, analys, tweet, brexit, differ, time, interv, prefer, everi, month, set, up, sentiment, analysi, process, each, give, rate, posit, negat, genuin, guid, point, toward, feel",33,"no",,,0,"youssef14uk, ScottF",2,2,37,0
"11721","https://forum.knime.com/t/question-about-classification-probability/11721","Lawson","2018-07-31T18:30","classif, probabl, valu, gradient, boost, random, forest, perform, after, model, complet, predict, shown, howev, generat, each, forecast, lawson",18,"yes","ScottF","predictor, model, make, check, append, individu, class, probabl, give, note, predict, confid, generat, default, maximum, probab",16,"ScottF, Lawson, system",3,4,89,3
"11719","https://forum.knime.com/t/knime-does-not-save-proxy-credentials-proxy-connection-does-not-work/11719","spider","2018-07-31T10:52","save, proxi, credenti, connect, work, unter, linux, amd, debian, bit, enter, set, prefer, under, window, appli, reopen, again, habe, hostnam, updat, via, menu, error, find, erro, consol, log, check, user, permiss, chown, group, path, instal, chmod, exact, where, advanc, hint",40,"no",,,0,"Cpavlovic88, spider, amartin",3,3,97,0
"11715","https://forum.knime.com/t/knime-and-excel-formattin/11715","chaconq","2018-07-30T23:50","excel, formattin, output, save, xlsm, final, file, set, up, macro, run, give, format, step, noth, more, autom, process, everytim",19,"yes","ipazin","within, better, trigger, macro, excel, depend, cell, valu, final, file, br, ivan",12,"ipazin, chaconq, system",3,3,98,0
"11714","https://forum.knime.com/t/multiple-values-in-one-variable/11714","AlessandroMarchesani","2018-07-30T19:59","multipl, valu, one, variabl, store, alreadi, abl, set, each, wf, list, differ, sas, possibil, put, method, advanc, alessandro",18,"no",,,0,"s.roughley, AlessandroMarchesani",2,4,107,1
"11713","https://forum.knime.com/t/column-xxx-of-type-number-double-from-input-does-not-match-type-in-database/11713","jan_lender","2018-07-30T17:50","column, xxx, type, number, doubl, input, match, databas, creat, read, data, oracl, tabl, write, postgresql, same, structur, put, follow, connector, jdbc, driver, oracledriv, postgr, sql, reader, select, src, rownum, sa, sequenc, jadro, fae, tpa, writer, definit, simplifi, most, omit, sourc, id, null, target, fis, bigint, after, execut, fail, messag, error, java, lang, runtimeexcept, int, posit, must, adjust, cast, valu, better, db, integ, advanc",63,"yes","ipazin","read, type, number, oracl, integ, chang, cast, after, databas, reader, doubl, int, should, work, case, numer, postgresql",17,"ipazin, jan_lender, system",3,5,129,3
"11712","https://forum.knime.com/t/partitioning-by-value-multiple-output-ports/11712","ipazin","2018-07-30T15:39","partit, valu, multipl, output, port, data, set, base, nomin, row, filter, one, lose, part, also, make, twice, fanci, instead, possibl, br, ivan",22,"yes","johannes.schweig","ipazin, nomin, valu, row, splitter, split, input, data, two, output, br, johann",12,"ipazin, johannes.schweig, system",3,4,51,1
"11711","https://forum.knime.com/t/replace-specific-row-values-of-a-column-with-null-values/11711","gujodm","2018-07-30T14:44","replac, specif, row, valu, column, null, tabl, age, gender, equal, zero, less, exampl, wrong, negat, workaround, perform, sort, oper, advanc",20,"no",,,0,"gujodm, supersharp, mlauber71, ScottF",4,8,284,7
"11710","https://forum.knime.com/t/using-dynamic-flow-variables-as-column-identifiers/11710","nikNov","2018-07-30T13:50","dynam, flow, variabl, column, identifi, obvious, possibl, guess, realli, find, right, spot, where, describ, creat, java, edit, later, name, rule, engin, cannot, itself, exampl, better, start, defin, such, varnam, myvalu, call, access, type, doubl, cours, work, interpret, valu, respect, dialogu, function, interest, multipl, must, extens, nik, ps, awar, resolv, issu, throughout, process, static, renam, end, opinion, make, sens, panda, similar",60,"no",,,0,"ipazin, nikNov, mlauber71, beginner",4,4,117,4
"11709","https://forum.knime.com/t/loop-through-the-database/11709","wangdexue_123","2018-07-30T05:17","loop, through, databas, first, post, implement, function, read, content, tabl, regular, interv, find, such, connect, match, interfac, exampl, left, side, reader, squar, our, exist, start, triangular, solut",27,"no",,,0,"ipazin, wangdexue_123",2,2,157,3
"11705","https://forum.knime.com/t/regression-in-loop/11705","niki","2018-07-29T14:18","regress, loop, find, price, elast, set, product, categor, variabl, countri, id, individu, through, group, row, creat, combin, run, collect, coeffici, everi, singl, nikki",23,"no",,,0,"ipazin, niki",2,4,84,1
"11703","https://forum.knime.com/t/data-mapping-of-csv-files-with-different-time-stamp-information/11703","Dom321","2018-07-28T12:46","data, map, csv, file, differ, time, stamp, inform, quit, first, case, one, under, see, foli, anybodi, right, configur, much, dom",20,"no",,,0,"qqilihq, Iris, beginner, muthmann, Dom321",5,11,185,13
